"bug_fixing";"filename";"filepath";"bug_introducing"
"0cf42c787431aba51bc8c0d0cf96e40232a6bae3";"SmtpServer.java";"jodd-mail\src\main\java\jodd\mail\SmtpServer.java";"{'29b5ee7bb966dd4c59d8a6ff88945ae8498f722d', '668fef9f8f40837318d4911d5bcc8f0010b53393', '4991e8d941720bc7b3d2dd8586d4210beff87bae', '5ccce2c61de13080b660254206eddf6e99bc25ac'}"
"0cf42c787431aba51bc8c0d0cf96e40232a6bae3";"Proxetta.java";"jodd-proxetta\src\main\java\jodd\proxetta\Proxetta.java";"{'bd6745e82203829789d23c01e1fe3bb78285f93a', '5c1f61c373bea27a57b4092aafa2a3d6cec74cbe', 'ea6475280ff53561b0a28e1b8a00a7ba6f55f624'}"
"0cf42c787431aba51bc8c0d0cf96e40232a6bae3";"ProxettaFactory.java";"jodd-proxetta\src\main\java\jodd\proxetta\ProxettaFactory.java";"{'bd6745e82203829789d23c01e1fe3bb78285f93a'}"
"8bc456099698bf0e1f20607dc8873b2b87f2bd9d";"MethodSignatureVisitor.java";"jodd-proxetta\src\main\java\jodd\proxetta\asm\MethodSignatureVisitor.java";"{'71ef1cf9870b0e2c10358a52656f21a96bf63d18', 'b98556ae7867263109854330e6c02305e2d9b446'}"
"7e04e56dfa69d4031e9c8d2abc30799b2805a734";"README.md";"README.md";"{'7d6b0a3f5a0bde2b3c0dd88c8846d606f5114234'}"
"ab794345bfcfc26dd27c822785e5ed76ad3bddf7";"StreamUtil.java";"jodd-core\src\main\java\jodd\io\StreamUtil.java";"{'e7cd53351c5cbd3b0fbb32bf06b10b770ce0886d'}"
"ab794345bfcfc26dd27c822785e5ed76ad3bddf7";"StreamUtilTest.java";"jodd-core\src\test\java\jodd\io\StreamUtilTest.java";"{'a754a5e9d9bdc5f1ebf03f6b337586ce03ee6e91'}"
"3a6be317fe37ab33e6d830b8153f04057385ea50";"FindFile.java";"jodd-core\src\main\java\jodd\io\findfile\FindFile.java";"{'da78d9f59c5385808e320c4ad153a993f1eecc7e'}"
"3a6be317fe37ab33e6d830b8153f04057385ea50";"ClassLoaderUtil.java";"jodd-core\src\main\java\jodd\util\ClassLoaderUtil.java";"{'31e7a987adb4b123a0225e872524b8ee1aa40496'}"
"3abe7a09cd535d7fff2b8c497bb4b36d55d2c48e";"MappingTest.java";"jodd-db\src\test\java\jodd\db\oom\MappingTest.java";"{'e2c4a832e6823045dcd8ee4ad4d051caad0c4a21'}"
"466bf68839a3563b3b2bbcbe378aa0a3d1c4a105";"build.gradle";"jodd-bom\build.gradle";"{'7fa23dddd7a52cc22c9afce68b8d5a91b94f4092', '21eddd4b19fccd4f822b3a1095265da100d486da', '467f4d1131e307e2ccb09268fbe3de24b8784a06'}"
"466bf68839a3563b3b2bbcbe378aa0a3d1c4a105";"jodd-bom.txt";"jodd-bom\jodd-bom.txt";"{'467f4d1131e307e2ccb09268fbe3de24b8784a06'}"
"40545c74f6d29c36e0b649bc9140ba9be89caeff";"build.gradle";"jodd-all\build.gradle";"{'9dd109a4a25d1414865cf23b9e88e0c51cd03afc'}"
"9324fc12a493aa0993c3dbf2dda5a956ab78b5a9";"build.gradle";"build.gradle";"{'6d706aa0cfa435a991664189558253ff58e35dd4', '68792828cefe122a54e0c9ca8111cef882279400', '16267bcb3c432636c6425acf41f3138e7b459d0d'}"
"9324fc12a493aa0993c3dbf2dda5a956ab78b5a9";"publish-maven.gradle";"gradle\publish-maven.gradle";"{'68792828cefe122a54e0c9ca8111cef882279400'}"
"4549fb25ef75ef732c4b53ddddc1ac347044d74f";"publish-maven.gradle";"gradle\publish-maven.gradle";"{'68792828cefe122a54e0c9ca8111cef882279400', '8b2856863aace98be6df86f2ab93ff460937a34a'}"
"01f079df3843c6869f16e6edd72ac49059c0df7a";"build.gradle";"build.gradle";"{'68792828cefe122a54e0c9ca8111cef882279400'}"
"316a1ab6acbdbac054f942947cd14f1b12685b5d";"BooleanArrayConverter.java";"jodd-bean\src\main\java\jodd\typeconverter\impl\BooleanArrayConverter.java";"{'da78d9f59c5385808e320c4ad153a993f1eecc7e', '8d31f2655ac2d482abba3a1ed94334e7fef6f94a', '99a7c10834eacc5baa736a8b32082612cfd10ffa', 'feeb6149f413ed58c73e1e1e2a8d48b1973dc1cf', '76b4765bddde324d5429f63309e267f5a026f63a'}"
"316a1ab6acbdbac054f942947cd14f1b12685b5d";"ByteArrayConverter.java";"jodd-bean\src\main\java\jodd\typeconverter\impl\ByteArrayConverter.java";"{'da78d9f59c5385808e320c4ad153a993f1eecc7e', '8fd827e25be0d40777d54b2e627a5f830e0fa60a', '8d31f2655ac2d482abba3a1ed94334e7fef6f94a', '99a7c10834eacc5baa736a8b32082612cfd10ffa', '9123820fa84e9187ecd116fe71febc883d580d00', '76b4765bddde324d5429f63309e267f5a026f63a'}"
"316a1ab6acbdbac054f942947cd14f1b12685b5d";"CharacterArrayConverter.java";"jodd-bean\src\main\java\jodd\typeconverter\impl\CharacterArrayConverter.java";"{'90de3ac0edb1c65b480474491e68f0030fe0ebe4', '8d31f2655ac2d482abba3a1ed94334e7fef6f94a', '0ec946852b641dba520c7d537af1e9618bbb6674', '2140d057bf17af9dfa237a3486f52432c2357da4', '76b4765bddde324d5429f63309e267f5a026f63a'}"
"316a1ab6acbdbac054f942947cd14f1b12685b5d";"DoubleArrayConverter.java";"jodd-bean\src\main\java\jodd\typeconverter\impl\DoubleArrayConverter.java";"{'da78d9f59c5385808e320c4ad153a993f1eecc7e', '8d31f2655ac2d482abba3a1ed94334e7fef6f94a', '99a7c10834eacc5baa736a8b32082612cfd10ffa', 'cc508e0d58a76b1e9cf3c536a462daf7afbaea18', '76b4765bddde324d5429f63309e267f5a026f63a'}"
"316a1ab6acbdbac054f942947cd14f1b12685b5d";"FloatArrayConverter.java";"jodd-bean\src\main\java\jodd\typeconverter\impl\FloatArrayConverter.java";"{'da78d9f59c5385808e320c4ad153a993f1eecc7e', '8d31f2655ac2d482abba3a1ed94334e7fef6f94a', '99a7c10834eacc5baa736a8b32082612cfd10ffa', 'f5dd533b9fa857ba032f3bd51b6833766381efbf', '76b4765bddde324d5429f63309e267f5a026f63a'}"
"316a1ab6acbdbac054f942947cd14f1b12685b5d";"IntegerArrayConverter.java";"jodd-bean\src\main\java\jodd\typeconverter\impl\IntegerArrayConverter.java";"{'8d31f2655ac2d482abba3a1ed94334e7fef6f94a', 'a304d15ea50cbd69568129a0e9e3c19bd6c686ab', '99a7c10834eacc5baa736a8b32082612cfd10ffa'}"
"316a1ab6acbdbac054f942947cd14f1b12685b5d";"LongArrayConverter.java";"jodd-bean\src\main\java\jodd\typeconverter\impl\LongArrayConverter.java";"{'da78d9f59c5385808e320c4ad153a993f1eecc7e', '8d31f2655ac2d482abba3a1ed94334e7fef6f94a', '99a7c10834eacc5baa736a8b32082612cfd10ffa', 'c14f80603d3b3a41325101da6905ed4f910acea5', '76b4765bddde324d5429f63309e267f5a026f63a'}"
"316a1ab6acbdbac054f942947cd14f1b12685b5d";"ShortArrayConverter.java";"jodd-bean\src\main\java\jodd\typeconverter\impl\ShortArrayConverter.java";"{'da78d9f59c5385808e320c4ad153a993f1eecc7e', '8d31f2655ac2d482abba3a1ed94334e7fef6f94a', '99a7c10834eacc5baa736a8b32082612cfd10ffa', '76b4765bddde324d5429f63309e267f5a026f63a', '3a0e1cdca9d23f334d54401f5c6765ac9c82e467'}"
"7ea710a6835d98b5badf33dd555a753bb9722d2b";"build.gradle";"jodd-all\build.gradle";"{'317cda75050a3f62a3d0f6529258d746d42e3fb6'}"
"5dcd7e2b9cf3649dd25e71660d1107db8645dc36";"publish-maven.gradle";"gradle\publish-maven.gradle";"{'4549fb25ef75ef732c4b53ddddc1ac347044d74f', '9324fc12a493aa0993c3dbf2dda5a956ab78b5a9', '01f079df3843c6869f16e6edd72ac49059c0df7a', '68792828cefe122a54e0c9ca8111cef882279400'}"
"d32456a83b380421778cfd4439b87beced25f6c1";"StringUtilTest.java";"jodd-core\src\test\java\jodd\util\StringUtilTest.java";"{'b1b96bd248522beb29d0e477104be42e50e7f380'}"
"bfd54596a3949ccfad12733997e8ff449b9d3ca0";"JsonParserBase.java";"jodd-json\src\main\java\jodd\json\JsonParserBase.java";"{'5106f0e2e7a534764898fa125b03cec63df66ff5', '28e3b9965144e91de008235bb984bc33a96030a5'}"
"bfd54596a3949ccfad12733997e8ff449b9d3ca0";"LazyMap.java";"jodd-json\src\main\java\jodd\json\LazyMap.java";"{'28e3b9965144e91de008235bb984bc33a96030a5'}"
"794d1b3d73ec1ae74b8dacb34f1f2078a1b38e23";"LocaleConverterTest.java";"jodd-bean\src\test\java\jodd\typeconverter\LocaleConverterTest.java";"{'3c5880c7bf2efafd3fa0be3e2cd3ff7351646339'}"
"bd649f1a9f4fd78acdd3d247ea0231f641b1c894";"HttpUtil.java";"jodd-http\src\main\java\jodd\http\HttpUtil.java";"{'729b11d379009a170461d2f337d035172450635a'}"
"4346849c548a1984bcfdc62837f526d90f9036cb";"JoySuiteTest.java";"jodd-joy\src\testInt\java\jodd\joy\JoySuiteTest.java";"{'96f826ff35154deba11890e082179e33e58c7302', '57caa4ef9c560f6b2c320656d03bb9b472d9bdc8', 'f2dda07028ba93ccdbc1a196ed4e462908f4f8e3', '1c0e984c87513786e10a6cc627709616e2041835'}"
"4346849c548a1984bcfdc62837f526d90f9036cb";"JoyTomcatTestServer.java";"jodd-joy\src\testInt\java\jodd\joy\JoyTomcatTestServer.java";"{'f2dda07028ba93ccdbc1a196ed4e462908f4f8e3'}"
"4346849c548a1984bcfdc62837f526d90f9036cb";"MyWebApplication.java";"jodd-joy\src\testInt\java\jodd\joy\MyWebApplication.java";"{'3d3273a2fbcf864d7c81947c06eb0ca080714934'}"
"4346849c548a1984bcfdc62837f526d90f9036cb";"HelloAction.java";"jodd-joy\src\testInt\java\jodd\joy\action\HelloAction.java";"{'f2dda07028ba93ccdbc1a196ed4e462908f4f8e3'}"
"4346849c548a1984bcfdc62837f526d90f9036cb";"hello.jsp";"jodd-joy\src\testInt\resources\jsp\hello.jsp";"{'f2dda07028ba93ccdbc1a196ed4e462908f4f8e3'}"
"4346849c548a1984bcfdc62837f526d90f9036cb";"name.jspf";"jodd-joy\src\testInt\resources\jsp\jspp\name.jspf";"{'f2dda07028ba93ccdbc1a196ed4e462908f4f8e3'}"
"4346849c548a1984bcfdc62837f526d90f9036cb";"web-test-int.xml";"jodd-joy\src\testInt\resources\web-test-int.xml";"{'f2dda07028ba93ccdbc1a196ed4e462908f4f8e3'}"
"9ff016d36db7ff83d115bb93a96cefddd4154649";"MadvocServletFilter.java";"jodd-madvoc\src\main\java\jodd\madvoc\MadvocServletFilter.java";"{'b52eedd57b6bcdf1e00c2f2ef69751a42242ba16'}"
"9ff016d36db7ff83d115bb93a96cefddd4154649";"RequestBodyScopeInject.java";"jodd-madvoc\src\main\java\jodd\madvoc\injector\RequestBodyScopeInject.java";"{'6ad66b150a585671b385275ca4d16c005cbb031d', 'ed2d29666ef967f655592bc0ac7b8686d3312941'}"
"9ff016d36db7ff83d115bb93a96cefddd4154649";"RequestScopeInjector.java";"jodd-madvoc\src\main\java\jodd\madvoc\injector\RequestScopeInjector.java";"{'d58eacbe186ddc8e7005feafe4525559ed6162a2', 'dbf859979cd7ffdc7785e247f0d5c6c28b57978e', '47e335aeca71201bcb55d32ea491b63d3132b259', '0f989f1e35564d0daaadd61ae3ab5e211085d187'}"
"9ff016d36db7ff83d115bb93a96cefddd4154649";"ServletContextScopeInjector.java";"jodd-madvoc\src\main\java\jodd\madvoc\injector\ServletContextScopeInjector.java";"{'d7909a3afb1a04c7712d5668bcb8d00d24640da4'}"
"9ff016d36db7ff83d115bb93a96cefddd4154649";"ServletUtil.java";"jodd-servlet\src\main\java\jodd\servlet\ServletUtil.java";"{'503e2258e045a62d1399c4ffee9c658d7f9c3145', '0f989f1e35564d0daaadd61ae3ab5e211085d187'}"
"9ff016d36db7ff83d115bb93a96cefddd4154649";"ServletUtilTest.java";"jodd-servlet\src\test\java\jodd\servlet\ServletUtilTest.java";"{'456a260f0e4de06e98bb2008b3553f4599360243', 'b939323df4508e2733f5843ec6ef6f0cbe22debb'}"
"f1bcf4721c51f97fbe75f49624f0afe852bd3153";"ServletUtilTest.java";"jodd-servlet\src\test\java\jodd\servlet\ServletUtilTest.java";"{'ede8d3daedffbdcd1a7ceeeab0b1db1f56a4a6bf'}"
"e08ece2d64f411949b2d0636c3c0067a9d3f1420";"TagWriter.java";"jodd-lagarto\src\main\java\jodd\lagarto\TagWriter.java";"{'a313130e278773e6dbd9683ba54d66e88eefe43c', '4b3d2d293cba43a5e612273a968588b669373095'}"
"e08ece2d64f411949b2d0636c3c0067a9d3f1420";"LagartoParserTest.java";"jodd-lagarto\src\test\java\jodd\lagarto\LagartoParserTest.java";"{'4b3d2d293cba43a5e612273a968588b669373095', '9f5f3f1747526378ad4c3343f9bc7aa32894cee1'}"
"41afdf880bf441f552312f6ae36b94f69424ea24";"DefaultViewActionTestBase.java";"jodd-madvoc\src\testInt\java\jodd\madvoc\DefaultViewActionTestBase.java";"{'abc11245fe4cc66ba31e1d6542477b1d6a527132'}"
"1a94f8cbf9901113972fa2a56fc7af8e0170a036";"WebApp.java";"jodd-madvoc\src\main\java\jodd\madvoc\WebApp.java";"{'6194ed3c8ebe24a4803cc422198a270ad4143492'}"
"1a94f8cbf9901113972fa2a56fc7af8e0170a036";"Preparable.java";"jodd-madvoc\src\main\java\jodd\madvoc\interceptor\Preparable.java";"{'da78d9f59c5385808e320c4ad153a993f1eecc7e'}"
"f71562a71fffd9593b6038e130b5a14efc815f31";"build.gradle";"build.gradle";"{'702c59abe7578b3a70a5997265f00924c05a7354'}"
"01ee4a0f7b06141718867471ba58aa50d3a17eb6";"StringTemplateParser.java";"jodd-core\src\main\java\jodd\util\template\StringTemplateParser.java";"{'8637aa50012802f0f1859acd87b95f4290f456be', '624dd3047510569f3dd0334adc50cb1287900f04', 'b0ad8b0ef7ed22fd5fe15053f1622bdb204b16d7'}"
"6bac2b9da4a5dfcc34dd635aa17e5ed4f5a73915";"ImapSslServer.java";"jodd-mail\src\main\java\jodd\mail\ImapSslServer.java";"{'67ef378b4d29d430fc3164c3b95de49bf3179cf8'}"
"6bac2b9da4a5dfcc34dd635aa17e5ed4f5a73915";"Pop3SslServer.java";"jodd-mail\src\main\java\jodd\mail\Pop3SslServer.java";"{'67ef378b4d29d430fc3164c3b95de49bf3179cf8'}"
"edb393c59d959472d101b8c2fd19bdb35991a100";"EmailFilterTest.java";"jodd-mail\src\test\java\jodd\mail\EmailFilterTest.java";"{'810a915c86dc52e559bd7b86534701252032a96b'}"
"38a3d6ef4c5a830b3cf35ef5adf0a22477d374a0";"JoyMadvoc.java";"jodd-joy\src\main\java\jodd\joy\JoyMadvoc.java";"{'b6b39e5edce3d71e9d0139bf692afd8fe58904fa'}"
"3000535046b65aa3f0344bb8678606b3e89f56fa";"CoreConnectionPool.java";"jodd-db\src\main\java\jodd\db\pool\CoreConnectionPool.java";"{'c101b06cd063a4a692ebfd016a31050802b78a70'}"
"5f96dc6d31b765291a4b556cc4812aee2d620338";"JoyContextListener.java";"jodd-joy\src\main\java\jodd\joy\JoyContextListener.java";"{'c0a90169a6bdbd5791fa2b1b5419aa158827db0c'}"
"5f96dc6d31b765291a4b556cc4812aee2d620338";"MyWebApplication.java";"jodd-joy\src\testInt\java\jodd\joy\MyWebApplication.java";"{'c520eeaaeceecc99d8d1ce8e0186d85b5ce4b630', 'cea9e06c4685fbc563d71b6e76e31185a9ba185c'}"
"af9d4bccbafbf9f0c875f921fe2c7a6758b8cce9";"JoyContextListener.java";"jodd-joy\src\main\java\jodd\joy\JoyContextListener.java";"{'5f96dc6d31b765291a4b556cc4812aee2d620338'}"
"5a4dd9082d1fdfd3b833cedc955dc4098e35d374";"StringUtil.java";"jodd-core\src\main\java\jodd\util\StringUtil.java";"{'0f989f1e35564d0daaadd61ae3ab5e211085d187'}"
"84248f25e119f92be594c60f5bbf28d8ba4d86ee";"JoyMadvoc.java";"jodd-joy\src\main\java\jodd\joy\JoyMadvoc.java";"{'1c89af5c6fb2be2f286c0ae3ece30183d1cfb93d', 'e2ed03ae679e114f33c47c51238e2c7a9839f971', '6a53a86e12cbc598d1545b8454caf3a058c57977'}"
"84248f25e119f92be594c60f5bbf28d8ba4d86ee";"JoyScanner.java";"jodd-joy\src\main\java\jodd\joy\JoyScanner.java";"{'f06dc204d929476a2f1cbd7e9e543a35593294f4'}"
"b6bba8060bfa01292b813f2a871c1230143919be";"EMLParser.java";"jodd-mail\src\main\java\jodd\mail\EMLParser.java";"{'771a85c4e839269b502d4c25d351709e4a4f3559'}"
"b6bba8060bfa01292b813f2a871c1230143919be";"ReceivedEmail.java";"jodd-mail\src\main\java\jodd\mail\ReceivedEmail.java";"{'26f44e3c431319173b3e38400e963f411ed05665', '960da44ed44f47ff3ca0325e11df9ecddbd9a0e3'}"
"736fc0cff5d77d43f3c401b138fe530c22583123";"ClassScanner.java";"jodd-core\src\main\java\jodd\io\findfile\ClassScanner.java";"{'3c714d15924a24d9189ebe660969514d5267e9eb', '8df1d5572b3087a8e8a48196c59e70fc4e3e68ec', '11c2437541feb3423e3c2044c9cb07ec3ce0313e', 'd65c0e1923ecb3707b812b83e43fafa2eafbe39c'}"
"28e1d0e855ff76d700210ba84edfe726f943fefa";"Cookie.java";"jodd-madvoc\src\main\java\jodd\madvoc\meta\scope\Cookie.java";"{'0155df50f4a899d0003e370c54eaba8ead50251d'}"
"28e1d0e855ff76d700210ba84edfe726f943fefa";"CookieAction.java";"jodd-madvoc\src\testInt\java\jodd\madvoc\action\CookieAction.java";"{'6d032976a883c4770c17a8f8c55be6801551ec0e', '62ff0ce8b05c07cf96a1eddf59a9df47c4545751', '257d69555e580524d0d1ccc2048d59c936444c90'}"
"55788f13b94856b6a532c61fc8d8e46ad0f74060";"ClassInfo.java";"jodd-proxetta\src\main\java\jodd\proxetta\ClassInfo.java";"{'c18fefe14648aa76b959469fa9551f78eb53276d'}"
"55788f13b94856b6a532c61fc8d8e46ad0f74060";"GenericsReader.java";"jodd-proxetta\src\main\java\jodd\proxetta\GenericsReader.java";"{'f9d6b26f676c6dd3f56e3b7177c4874173290270'}"
"55788f13b94856b6a532c61fc8d8e46ad0f74060";"MethodSignatureVisitor.java";"jodd-proxetta\src\main\java\jodd\proxetta\asm\MethodSignatureVisitor.java";"{'14ab9ecc05a4242516456c9f83b30748bf5f309f', '71ef1cf9870b0e2c10358a52656f21a96bf63d18', '0f989f1e35564d0daaadd61ae3ab5e211085d187'}"
"55788f13b94856b6a532c61fc8d8e46ad0f74060";"TargetClassInfoReader.java";"jodd-proxetta\src\main\java\jodd\proxetta\asm\TargetClassInfoReader.java";"{'1bde224579ad6c06487ec15f18ac83062c6477b7', '0f989f1e35564d0daaadd61ae3ab5e211085d187', '0997b2d0f69a2bc97ed519eba1c7e155d234dde1', 'e9b99b060fb61a38f48eaa6795c000185114c3b6', '8124f3695311f42b2c7525155ce43685c8a2fc42'}"
"15c321332cc9b9a56328af70ae2d33ed677fc2ba";"InterceptorsManagerTest.java";"jodd-madvoc\src\test\java\jodd\madvoc\component\InterceptorsManagerTest.java";"{'c0642e1786b9933340aa342ec0cdcbcebbf68553'}"
"f0400d936e96e2ad03660ae91eb9383b04d391e8";"madvoc.props";"jodd-madvoc\src\testInt\resources\jodd\madvoc\madvoc.props";"{'b76a23737658505bb364fd9df068ac4847c56966'}"
"f0400d936e96e2ad03660ae91eb9383b04d391e8";"BeanDefinition.java";"jodd-petite\src\main\java\jodd\petite\BeanDefinition.java";"{'667fe214996f1620eeb632280da86ef9ad0672e1'}"
"c172fee0200d57fb9e05c33ceaba4fc889267626";"JoyDb.java";"jodd-joy\src\main\java\jodd\joy\JoyDb.java";"{'926c8e481fcb8ce61ab93a610ac562cc2429939e', '10e15c4fd13c05784f3627bda34578ccc7ab1588'}"
"c172fee0200d57fb9e05c33ceaba4fc889267626";"JoyMadvoc.java";"jodd-joy\src\main\java\jodd\joy\JoyMadvoc.java";"{'10e15c4fd13c05784f3627bda34578ccc7ab1588'}"
"c172fee0200d57fb9e05c33ceaba4fc889267626";"JoyPaths.java";"jodd-joy\src\main\java\jodd\joy\JoyPaths.java";"{'10e15c4fd13c05784f3627bda34578ccc7ab1588'}"
"c172fee0200d57fb9e05c33ceaba4fc889267626";"JoyPetite.java";"jodd-joy\src\main\java\jodd\joy\JoyPetite.java";"{'10e15c4fd13c05784f3627bda34578ccc7ab1588'}"
"c172fee0200d57fb9e05c33ceaba4fc889267626";"JoyProps.java";"jodd-joy\src\main\java\jodd\joy\JoyProps.java";"{'10e15c4fd13c05784f3627bda34578ccc7ab1588'}"
"c172fee0200d57fb9e05c33ceaba4fc889267626";"JoyProxetta.java";"jodd-joy\src\main\java\jodd\joy\JoyProxetta.java";"{'10e15c4fd13c05784f3627bda34578ccc7ab1588'}"
"c172fee0200d57fb9e05c33ceaba4fc889267626";"JoyScanner.java";"jodd-joy\src\main\java\jodd\joy\JoyScanner.java";"{'10e15c4fd13c05784f3627bda34578ccc7ab1588'}"
"c172fee0200d57fb9e05c33ceaba4fc889267626";"HelloAction.java";"jodd-joy\src\testInt\java\jodd\joy\action\HelloAction.java";"{'4346849c548a1984bcfdc62837f526d90f9036cb'}"
"c172fee0200d57fb9e05c33ceaba4fc889267626";"ProxettaFactory.java";"jodd-proxetta\src\main\java\jodd\proxetta\ProxettaFactory.java";"{'371489f985a5e608aea0a38e14d0e827b5251c8f'}"
"b934d0407da6cccbd58ee08afd1d76589a05a834";"build.gradle";"build.gradle";"{'c46e2245dbae51849b4dc23c917882c23de828d2'}"
"b934d0407da6cccbd58ee08afd1d76589a05a834";"gradle-wrapper.properties";"gradle\wrapper\gradle-wrapper.properties";"{'c46e2245dbae51849b4dc23c917882c23de828d2'}"
"c6879c8cd308824c2dd4c2dedd3311314a963d04";"JoddJoy.java";"jodd-joy\src\main\java\jodd\joy\JoddJoy.java";"{'815eadc93e3099b7b0f3de759984f4832a9233a9', '10e15c4fd13c05784f3627bda34578ccc7ab1588'}"
"c6879c8cd308824c2dd4c2dedd3311314a963d04";"JoddJoyRuntime.java";"jodd-joy\src\main\java\jodd\joy\JoddJoyRuntime.java";"{'0e1b7c371d5cce67a004eb00b1c5380e5a55341e', '10e15c4fd13c05784f3627bda34578ccc7ab1588'}"
"6012805737e66ee85657933dbc1c4b7a0ec15557";"MadvocConfig.java";"jodd-madvoc\src\main\java\jodd\madvoc\MadvocConfig.java";"{'da78d9f59c5385808e320c4ad153a993f1eecc7e', '0f989f1e35564d0daaadd61ae3ab5e211085d187', 'aacb618d5200b65c4a1d21bf58f87871f69f0904', '8c3d7f0de83838cc9e462c1c379a862af068861d'}"
"6012805737e66ee85657933dbc1c4b7a0ec15557";"ActionMethodParser.java";"jodd-madvoc\src\main\java\jodd\madvoc\component\ActionMethodParser.java";"{'fc65696df1a2499556b9871dc33b25c84f6b7957'}"
"6012805737e66ee85657933dbc1c4b7a0ec15557";"ServletConfigInterceptor.java";"jodd-madvoc\src\main\java\jodd\madvoc\interceptor\ServletConfigInterceptor.java";"{'b3693f041467b644f40f64f2c646afb9f2a905a7'}"
"6012805737e66ee85657933dbc1c4b7a0ec15557";"madvoc.props";"jodd-madvoc\src\testInt\resources\jodd\madvoc\madvoc.props";"{'1c83618adc3936da17d94a51b5707404db9ad11e', 'b76a23737658505bb364fd9df068ac4847c56966', 'f7a02cf957b7dac41168eb14e9549891f0814abe'}"
"a93b2b1e8a0798c6b11cbd498e6d8115d3670a06";"MadvocController.java";"jodd-madvoc\src\main\java\jodd\madvoc\component\MadvocController.java";"{'cc0428e4d777b8ac48ed20c6bf6398cf501bc7ee', 'da78d9f59c5385808e320c4ad153a993f1eecc7e', '45fe83d7b80a8548f3ff852e8777699550409f2c'}"
"ab30698b5b965ffe0760207e396d81c803a99c0e";"WebApp.java";"jodd-madvoc\src\main\java\jodd\madvoc\WebApp.java";"{'4dd207ebdf849ec32968d0d669efa2f137b4dba4'}"
"cb3cbd18b00af309a40ae3c83c66c73e3421e254";"InvokeClassBuilder.java";"jodd-proxetta\src\main\java\jodd\proxetta\asm\InvokeClassBuilder.java";"{'3212808096ed2ed6a2634d0a0f53cc4953905973'}"
"cb3cbd18b00af309a40ae3c83c66c73e3421e254";"ProxettaClassBuilder.java";"jodd-proxetta\src\main\java\jodd\proxetta\asm\ProxettaClassBuilder.java";"{'5343cfe7e1f63a0516dbcfefe2282a8042f4d406'}"
"cb3cbd18b00af309a40ae3c83c66c73e3421e254";"ProxettaWrapperClassBuilder.java";"jodd-proxetta\src\main\java\jodd\proxetta\asm\ProxettaWrapperClassBuilder.java";"{'b8e1b42eec143348c5a39f984389832ac252067e'}"
"8ba0540e86ea94aade2b5327d4523040ed8bb70f";"Param.java";"jodd-core\src\main\java\jodd\cli\Param.java";"{'a56ef09992ca31af442fe6e72ebd7b0c677659cb'}"
"8ba0540e86ea94aade2b5327d4523040ed8bb70f";"CliOptionsTest.java";"jodd-core\src\test\java\jodd\cli\CliOptionsTest.java";"{'a56ef09992ca31af442fe6e72ebd7b0c677659cb'}"
"5374b093d8fad1cb52d7f3baa05ee03ebc84e42f";"ReceiveMailSession.java";"jodd-mail\src\main\java\jodd\mail\ReceiveMailSession.java";"{'1e5dc344d530387a379209dbd8ba04892e93aa3c', '2639dae427628549febc245378c8798223a2be98', '530be2346d00c8543010f3232cec70fc092f9171'}"
"94bb20e058aecd522b395ca072c4bc2c0ab3ae5f";"HTTPProxySocketFactory.java";"jodd-http\src\main\java\jodd\http\net\HTTPProxySocketFactory.java";"{'7874d0093428557a3009c4bb2c4110c370edc25d', 'c92074940d4fd5f153ba65e26ff24e19f75300eb', 'f0a0a90226e7d902adf8f429d8e3781c701474c3'}"
"9d3c29d2e3fcb02aa4cb4763b547a61c8f7c3c8a";"ImapServer.java";"jodd-mail\src\main\java\jodd\mail\ImapServer.java";"{'97d4bfe2285bdaadb7de240de1a1fe1371743feb', 'f20ee5c50f7bf3869c28b51f4c551085e4dbab79', 'dd3ef7407d68b251c2ba19ab3aec0b57cfb08c98', '67ef378b4d29d430fc3164c3b95de49bf3179cf8'}"
"9d3c29d2e3fcb02aa4cb4763b547a61c8f7c3c8a";"ImapSslServer.java";"jodd-mail\src\main\java\jodd\mail\ImapSslServer.java";"{'97d4bfe2285bdaadb7de240de1a1fe1371743feb', 'f20ee5c50f7bf3869c28b51f4c551085e4dbab79', '960da44ed44f47ff3ca0325e11df9ecddbd9a0e3', '67ef378b4d29d430fc3164c3b95de49bf3179cf8'}"
"9d3c29d2e3fcb02aa4cb4763b547a61c8f7c3c8a";"MailServer.java";"jodd-mail\src\main\java\jodd\mail\MailServer.java";"{'1061bfef535181082b607d0a1d9f1ca6131aa765', 'f20ee5c50f7bf3869c28b51f4c551085e4dbab79', '960da44ed44f47ff3ca0325e11df9ecddbd9a0e3'}"
"9d3c29d2e3fcb02aa4cb4763b547a61c8f7c3c8a";"Pop3Server.java";"jodd-mail\src\main\java\jodd\mail\Pop3Server.java";"{'1e5dc344d530387a379209dbd8ba04892e93aa3c', 'f20ee5c50f7bf3869c28b51f4c551085e4dbab79', '67ef378b4d29d430fc3164c3b95de49bf3179cf8'}"
"9d3c29d2e3fcb02aa4cb4763b547a61c8f7c3c8a";"Pop3SslServer.java";"jodd-mail\src\main\java\jodd\mail\Pop3SslServer.java";"{'1e5dc344d530387a379209dbd8ba04892e93aa3c', 'f20ee5c50f7bf3869c28b51f4c551085e4dbab79', '960da44ed44f47ff3ca0325e11df9ecddbd9a0e3', '67ef378b4d29d430fc3164c3b95de49bf3179cf8'}"
